Link Post,Komentar
https://www.instagram.com/p/DOVyJOjjypw/,Selamat bertugas Pa Purbaya sukses 👏👏👏
https://www.instagram.com/p/DOVyJOjjypw/,"Disetiap perubahan pasti ada sedikit goncangan, tapi semoga goncangan ini bikin grafik ekonomi indonesia semakin naik nanti nya. Tetap optimis yuk. Semoga dengan gerakan2 yg lebih berani dan konkrit dari Pak Purbaya bisa dongkrak perekonomian indonesia. Amin 🤲"
https://www.instagram.com/p/DOVyJOjjypw/,"senyum sendiri, Karena cuma di 𝗗𝗞𝗧𝗢𝗧𝗢 yang kasih rollingan 1% setiap hari pengalaman begini 😆🔥#DKTOTO"
https://www.instagram.com/p/DOVyJOjjypw/,Gpp nanti follback😂
https://www.instagram.com/p/DOVyJOjjypw/,Sangat Bagus rollingan 1% setiap hari Banyak pilihan game seru dan gacor semua. Gak heran makin banyak yang main di 𝗗𝗞𝗧𝗢𝗧𝗢 🎮✨#DKTOTO
https://www.instagram.com/p/DOVyJOjjypw/,109 likes
https://www.instagram.com/p/DOVyJOjjypw/,Engineer + ex-banker = great combo 🔥Semoga keputusan yang baik
https://www.instagram.com/p/DOVyJOjjypw/,Gw sih yakin ni orang bakal oke kerjanya
https://www.instagram.com/p/DOVyJOjjypw/,"Bu sri mulyani deserve a better place,, dunia mengakui, indonesia tidak 😭"
https://www.instagram.com/p/DOVyJOjjypw/,"September 8, 2025"
https://www.instagram.com/p/DOVyJOjjypw/,Agak laen ku tengok bang
https://www.instagram.com/p/DOVyJOjjypw/,388 likes
https://www.instagram.com/p/DOVyJOjjypw/,35 likes
https://www.instagram.com/p/DOVyJOjjypw/,Ya hrs lebih baik aja dan amanah
https://www.instagram.com/p/DOVyJOjjypw/,gatau deh ya saya sudah pasrah jd wni
https://www.instagram.com/p/DOVyJOjjypw/,Meta Verified
https://www.instagram.com/p/DOVyJOjjypw/,6 likes
https://www.instagram.com/p/DOVyJOjjypw/,Kira2 ihsg minggu ini gmn dan ekonomi indonesia sd akhir taun dan taun depan gmn? Menjsdi emas or makin cemas?🙌
https://www.instagram.com/p/DOVyJOjjypw/,"Selama periode SBY dan Jokowi gk pernah di reshuffle, baru kali ini.. Kasian juga😢"
https://www.instagram.com/p/DOVyJOjjypw/,Dari cara menangapi 17+8 tuntutan yg mengatakan sebagian kecil dan memgatakan itu untuk yg kurang. Saya meragukan integritasnya. Karena yg memperjuangkan 17+8 itu bulan orang berkekurangan menurut saya tp orang yg berkecukupan namun ingin membantu yg berkekurangan. Karen yg di tuntut adalah transparasi Dan keadilan dalam pengelohan pajak dan sumber daya negara kita.
https://www.instagram.com/p/DOVyJOjjypw/,See translation
https://www.instagram.com/p/DOVyJOjjypw/,327 likes
https://www.instagram.com/p/DOVyJOjjypw/,Saham rokok sdh terbang 😂😂
https://www.instagram.com/p/DOVyJOjjypw/,Bikin nagih rollingan 1% setiap hari💥𝗗𝗞𝗧𝗢𝗧𝗢💥 emang top. Sekali coba langsung nagih! 😎#DKTOTO
https://www.instagram.com/p/DOVyJOjjypw/,Telat TP closingan ambles😢
https://www.instagram.com/p/DOVyJOjjypw/,Temen gue juga bilang 𝗗𝗞𝗧𝗢𝗧𝗢 gacor abis rollingan 1% setiap hari Gaskeun sekarang juga! 🤩#DKTOTO
https://www.instagram.com/p/DOVyJOjjypw/,let’s wait and see 😢
https://www.instagram.com/p/DOVyJOjjypw/,feeling gue ga enak :'
https://www.instagram.com/p/DOVyJOjjypw/,padahal kebijakan nya aja ya yg di ganti @meia_rosse
https://www.instagram.com/p/DOVyJOjjypw/,"Baru diangkat Anaknya sudah berulah, Mario Dandi jilid 2 kah"
https://www.instagram.com/p/DOVyJOjjypw/,"bener beda dari yang lain 🎰𝗗𝗞𝗧𝗢𝗧𝗢 rollingan 1% setiap hari Buat yang penasaran, coba aja dulu. #DKTOTO"
https://www.instagram.com/p/DOVyJOjjypw/,3 likes
https://www.instagram.com/p/DOVyJOjjypw/,"Yah kasih kesempatan dl menkeu baru untuk merubah keadaan, siapa tau bisa lbh baik ye khaann"
https://www.instagram.com/p/DOVyJOjjypw/,Tak pala penting kali kalian bahas ini..... cukup kerja atau usaha yang serius. Semoga kerja dan usahanya sukses besar sehingga bisa membayar pajak yang banyak untuk negara 😂😂😂
https://www.instagram.com/p/DOVyJOjjypw/,Menurutku Bu Sri Mulyani nya yang mundur sih🙏😁
https://www.instagram.com/p/DOVyJOjjypw/,Sudah waktunya menurutku. Indonesia harusnya punya byk ahli ekonomi yg tdk pro barat.
https://www.instagram.com/p/DOVyJOjjypw/,dari sekian banyak ekonom di negara ini kenapa mesti dia??!!!
https://www.instagram.com/p/DOVyJOjjypw/,Gue udah rekomenin ke temen
https://www.instagram.com/p/DOVyJOjjypw/,TIDAK SETUJUUUU
https://www.instagram.com/p/DOVyJOjjypw/,Biasa nya dari dulu menteri keuangan diambil dari orang bank BI atau akademisi ekonomi. Ini kok dari dari lembaga simpan pinjam dak jelas s
https://www.instagram.com/p/DOVyJOjjypw/,"Mohon maaf nih ya,, srimulyani ada kekurangan dan kelebihannya. Tp entah mengapa saya kok lebih percaya ibu @smindrawati yg menjadi mentri keuangan 😢"
https://www.instagram.com/p/DOVyJOjjypw/,Batuka cigak jo baruak😂
https://www.instagram.com/p/DOVyJOjjypw/,8 likes
https://www.instagram.com/p/DOVyJOjjypw/,"ya apapun itu hak preogatif tetap ditangan presiden , kalo sebagai bawahan sudah melaksanakan tugas tapi atasan ga bisa lindungi ya pastilah kecewa , patut kita tunggu apakah omongan besar Mekeu baru sesuai dengan kinerjanya"
https://www.instagram.com/p/DOVyJOjjypw/,Menteri Kesehatan donggggg pak @prabowo
https://www.instagram.com/p/DOVyJOjjypw/,Gokil 🎰𝗗𝗞𝗧𝗢𝗧𝗢 paling the best rollingan 1% setiap hari Cocok banget buat semua umur! 🤙 #DKTOTO
https://www.instagram.com/p/DOVyJOjjypw/,Nah yg ga bayar pajak nnti di strom sm bapak wkwkwkwk kan s1 teknik elektro
https://www.instagram.com/p/DOVyJOjjypw/,"Takut ya, tp yaudah semoga yg terbaik"
https://www.instagram.com/p/DOVyJOjjypw/,Tetaplah dr dlu aku sreg nya sama Ibu Sri Mulyani Indrawati
https://www.instagram.com/p/DOVyJOjjypw/,"Kalau aku setuju sih d ganti,siapa tau dengan menkeu yg baru ini bisa membawa perubahan yg besar seperti indonesia tdk sering ngutang serta menkeu yg baru ini bisa lebih berpihak ke rakyat dan kalau bisa menghapus uang pensiun DPR"
https://www.instagram.com/p/DOVyJOjjypw/,"Bu SM @smindrawati karena udah lepas, semoga bisa istirahat dari tekanan dan berkarya di tempat laiiinn.
❤️
❤️"
https://www.instagram.com/p/DOVyJOjjypw/,"Setuju... Banget. SMI udah kelamaan dan terbukti bahwa dia tdk mampu mendorong pertumbuhan. Ekonomi, pertumbuhan ekonomi selama ini yg katanya 5℅ adalah tidak benar..!"
https://www.instagram.com/p/DOVyJOjjypw/,Intinya titipan om opung dan org nya dari genk Oslo. Dulu 2020 jd org kepercayaan sbg pimpinan LPS.
https://www.instagram.com/p/DOVyJOjjypw/,View all 17 replies
https://www.instagram.com/p/DOVyJOjjypw/,12 likes
https://www.instagram.com/p/DOVyJOjjypw/,Meta AI
https://www.instagram.com/p/DOVyJOjjypw/,2 likes
https://www.instagram.com/p/DOVyJOjjypw/,Gak apa2... Bagus ajaa kok.... Biarkan Bapak ini bekerja dulu... Yang penting bukan antek2nya Amerika.
https://www.instagram.com/p/DOVyJOjjypw/,"Kurang sreg,kalau lihat dari wajah kurang amanah ya semoga Allah menunjukkan yg benar🤲"
https://www.instagram.com/p/DOVyJOjjypw/,"Alhamdulillah. Yang penting, agen2 neo-lib dan qaum yg pro-rentenir/riba yg mensupport bunga berbunga harus disingkirkan dulu."
https://www.instagram.com/p/DOVyJOjjypw/,"Bu Sri Mulyani layak dapat posisi lebih baik. Gak nyangka aja sih, aksi penjarahan dirumah Beliau gk ada perlindungan sama sekali. Dunia aja mengakui kinerja beliau."
https://www.instagram.com/p/DOVyJOjjypw/,Joss tenan teknik elektro.... Cita2ku dl 😢👏🔥
https://www.instagram.com/p/DOVyJOjjypw/,72 likes
https://www.instagram.com/p/DOVyJOjjypw/,"ga srek, tetep suka @smindrawati"
https://www.instagram.com/p/DOVyJOjjypw/,Contact Uploading & Non-Users
https://www.instagram.com/p/DOVyJOjjypw/,Also from Meta
https://www.instagram.com/p/DOVyJOjjypw/,Kmrn udh naik kok ihsg
https://www.instagram.com/p/DOVyJOjjypw/,"Jgn lama² Bu Sri,cukup sudah. Saat nya orang lain yg PNY andil"
https://www.instagram.com/p/DOVyJOjjypw/,Teknik Elektro jabat sbg Menkeu apa ngerti??
https://www.instagram.com/p/DOVyJOjjypw/,prcayakan saja sama presiden..beliau gk byk omong dr dl klo kerja apalagi berbuat baik. tw2 ada hasil aja. beliau lbih paham dan ahli strategi.
https://www.instagram.com/p/DOVyJOjjypw/,Super Bagus 🎰𝗗𝗞𝗧𝗢𝗧𝗢🎰 𝑺𝒖𝒑𝒆𝒓 𝒃𝒂𝒊𝒌 rollingan 1% setiap hari ♨️#DKTOTO
https://www.instagram.com/p/DOVyJOjjypw/,"Bukan setuju dan setuju.. pilihan terbaik presiden, itu harus kita dukung paling tidak biarkan beliau kerja"
https://www.instagram.com/p/DOVyJOjjypw/,"𝗗𝗞𝗧𝗢𝗧𝗢 juara 💥 Caerr terus, rejeki datang terus rollingan 1% setiap hari #DKTOTO"
https://www.instagram.com/p/DOVyJOjjypw/,"Bu SM itu ibarat bendahara, Indonesia ga punya pendapatan besar, jadi dana buat kementrian lain dan program2 pemerintah yang lainnya numpuk di tangan Menkeu. Ya ibaratnya ketua kelas pingin bikin pesta besar, sedangkan pemasukan tidak memadai, mau gamau narik pajak. Fun fact, beliau salah satu mentornya ferry Irwandi. Saya percaya beliau org kompeten, tapi hanya diwaktu yang salah."
https://www.instagram.com/p/DOVyJOjjypw/,"finansialku_com
 Edited
•
16w
Gimana, setuju nggak sama keputusan ini? 🧐

Coba tulis di kolom komen dong apa harapan kalian buat menteri keuangan kita yang baru!

#beritakeuangan #srimulyani #menterikeuangan #prabowo"
https://www.instagram.com/p/DOVyJOjjypw/,Dijamin happy setiap mampir rollingan 1% setiap hari 🎰𝗗𝗞𝗧𝗢𝗧𝗢 selalu happy 💥#DKTOTO
https://www.instagram.com/p/DOVyJOjjypw/,"Untung udh sempat Tp di sesi 1 , mudh2an ihsg turun hari ini utk meroket esok harii... 🔥"
https://www.instagram.com/p/DOVyJOjjypw/,"menurut gw sih Bu SMI diganti bukan kemauan RI-1, pasti request dr ybs.. bisa jd krn udah gak sreg jg dan pasti ada rasa sedikit atau banyak kecewa krn ""atasan""nya gak bisa lindungin dia.. bu SMI itu posisinya banyak bgt yg ngincer.. kita liat sbrapa lihai ngelola anggaran MBG aja dl coba .. well, big thanks bu SMI panutanque.. MenKeu terbaik dunia! hormat + salut! 🔥🔥🔥"
https://www.instagram.com/p/DOVyJOjjypw/,"Demo kemarin kelewatan bener, kalo cowok2 kek sahrino uyelbkuyel, Eko patriaki mah gpp tp ya Bu Sri secara cewek pasti dalem hatinya hancur bgt itu beliau, keterlaluan hixxxxx"
https://www.instagram.com/p/DOVyJOjjypw/,Aku setuju aja krn aku gak lebih pintar dan lebih mengerti dari yang mengangkat menkeu baru.......
https://www.instagram.com/p/DOVyJOjjypw/,Siapapun pengantinnya yg penting dia amanah.
https://www.instagram.com/p/DOVyJOjjypw/,Klo bukan ahli ekonomi gak usah judge lah. Percayakan sama yang sudah di pilih.
https://www.instagram.com/p/DOVyJOjjypw/,Foto terakhir : Hidup Jokowi !
https://www.instagram.com/p/DOVyJOjjypw/,Bpk wamenkeu suahasil nazara jd pertimbangan gak ya? @finansialku_com
https://www.instagram.com/p/DOVyJOjjypw/,"Background nya teknik elektro dan science, semoga aja bisa yaa pak 😢"
https://www.instagram.com/p/DOVyJOjjypw/,11 likes
https://www.instagram.com/p/DOVyJOjjypw/,"Lagian kmrn knpa di jarah dah rumah nya 😢 background dia udah bagus bgt, klo yg spek doi gaji tinggi tuh gpp, nahh yg kek artis gajelas itu baru gamau"
https://www.instagram.com/p/DOVyJOjjypw/,15 likes
https://www.instagram.com/p/DOVyJOjjypw/,"Day one omongannya blunder gtu, ntr kebanyakn nyapunya drpd kerjanya"
https://www.instagram.com/p/DOVyJOjjypw/,Gantinya malah lebih gak kompeten nih kayaknya. Belum pernah punya track record dari Perusahaan Swasta besar.
https://www.instagram.com/p/DOVyJOjjypw/,"ini keputusan yang sangat ditunggu, bukan tidak peduli dengan kondisi indonesia, tapi saya lebih tidak ikhlas melihat beliau dijadikan kambing hitam atas setiap kebijakan."
https://www.instagram.com/p/DOVyJOjjypw/,Baru nemu 🎰𝗗𝗞𝗧𝗢𝗧𝗢 rollingan 1% setiap hari. Nggak bakal nyesel deh! 😱 #DKTOTO
https://www.instagram.com/p/DOVyJOjjypw/,16 likes
https://www.instagram.com/p/DOVyJOjjypw/,"orang tepat di circle yg salah, uda intinya itu aja klo sy jd bu SMI dr dulu sy stay di world bank, buat apa berpijak di bumi yg kurang menghargai kita.. sok nasionalis monggo komen😂"
https://www.instagram.com/p/DOVyJOjjypw/,31 likes
https://www.instagram.com/p/DOVyJOjjypw/,View all 22 replies
https://www.instagram.com/p/DOVyJOjjypw/,Minta pendapatnya saat udah kerja saja lah.. Klo udah kerja ya bisa tau sndri gmna hasil kerja nya
https://www.instagram.com/p/DOVyJOjjypw/,Ga jelas keputusan Pemerintah ini... Memang di Dunia ini tidak ada Negara besar yang maju di pimpin tentara...
https://www.instagram.com/p/DOVyJOjjypw/,Anak elektro??? Moga dia tau ilmu dasar ekonomi
https://www.instagram.com/p/DOVyJOjjypw/,© 2026 Instagram from Meta
https://www.instagram.com/p/DOVyJOjjypw/,Yang penting bukan org imf
https://www.instagram.com/p/DOVyJOjjypw/,View all 2 replies
https://www.instagram.com/p/DOVyJOjjypw/,💔😢 patah hati min
https://www.instagram.com/p/DOVyJOjjypw/,Kesempatan serok
https://www.instagram.com/p/DOVyJOjjypw/,"Mnrt saya bu sri emang lebih baik d ganti krn sdh terlalu lama mengemban jabatan, negeri ini perlu org yg lebih baik menangani krisis ekonomi d negeri ini. Semoga saja para baya bs lebih baik lg 🔥🔥"
https://www.instagram.com/p/DOVyJOjjypw/,"Kurang bagus deh,"
https://www.instagram.com/p/DOVyJOjjypw/,Berdoalah beliau amanah aamiin
https://www.instagram.com/p/DOVyJOjjypw/,"Mulyani be like: ""YES!! i am free"" 🤣🤣🤣"
https://www.instagram.com/p/DOVyJOjjypw/,Dunia mengakui di negeri sendiri dihantui
https://www.instagram.com/p/DOVyJOjjypw/,Pakai matamu bisa ngetik tapi gak bisa baca
https://www.instagram.com/p/DOVyJOjjypw/,View all 4 replies
https://www.instagram.com/p/DOVyJOjjypw/,Semoga amanah dan sukses menaikkan pertumbuhan ekonomi.
https://www.instagram.com/p/DOVyJOjjypw/,Mundur lah...capek dikerjain mulu...cek dnk IG pribadi menkeu baru 😂
https://www.instagram.com/p/DOVyJOjjypw/,"Bung Pengi said , Kenapa sri mulyani jabat menkeu dari jaman sby - sekarang ya karena Pejabat"" di nina boboin beliau 👏"
https://www.instagram.com/p/DOVyJOjjypw/,View all 5 replies
https://www.instagram.com/p/DOVyJOjjypw/,View all 13 replies
https://www.instagram.com/p/DOVyJOjjypw/,64 likes
https://www.instagram.com/p/DOVyJOjjypw/,Belum apa apa udah bikin statement yg kurang bagus.
https://www.instagram.com/p/DOVyJOjjypw/,"Pak Prabowo kalo memilih orang pasti tidak sembarang kecuali titipan, Merdeka 🇮🇩"
https://www.instagram.com/p/DOVyJOjjypw/,Selamat purna tugas bu Sri
https://www.instagram.com/p/DOVyJOjjypw/,Instagram Lite
https://www.instagram.com/p/DOVyJOjjypw/,98 likes
https://www.instagram.com/p/DOVyJOjjypw/,L4....orang2 dia lagi 🗿
https://www.instagram.com/p/DOVyJOjjypw/,"Kita lihat aja nanti belum bisa dinilai sekarang, yg penting hasil"
https://www.instagram.com/p/DOVyJOjjypw/,"biarlah gpp ganti,, gak bagus jg klo kelamaan menjabat..psti ad titik jenuh nya dia"
https://www.instagram.com/p/DOVyJOjjypw/,Tetap geng Solo itu ganti baju saja
https://www.instagram.com/p/DOVyJOjjypw/,27 likes
https://www.instagram.com/p/DOVyJOjjypw/,18 likes
https://www.instagram.com/p/DOVyJOjjypw/,"Salam hormat buat ibu @smindrawati
Walaupun Ibu sangat mencintai Indonesia sayangnya cinta Ibu bertepuk sebelah tangan 😢
You deserve a better place bu
❤️

Well.. kalau yg background keuangan dunia sulit menghandle negara ini masih bisakah kt berharap pada pengganti yang bukan bidangnya 😭😭😭"
https://www.instagram.com/p/DOVyJOjjypw/,Yg jelas hari ini ihsg longsor
https://www.instagram.com/p/DOVyJOjjypw/,Slh sih lepaskan SM kalau 4 itu terserah
https://www.instagram.com/p/DOVyJOjjypw/,"😂😂😂 halahh prett kemaren suruh mundur, giliran udah di ganti blablabla....blala netizen 😂"
https://www.instagram.com/p/DOVyJOjjypw/,View all 6 replies
https://www.instagram.com/p/DOVyJOjjypw/,Kenapa yg ganti gak menkeu SBY era periode kedua sih? Juga teruji kok
https://www.instagram.com/p/DOVyJOjjypw/,"Lihat pidato pak Purbaya, katanya akan mempelajari dlu.. maksudnya apa? Saya kira paham masalahnya. Lebih cakap Bu Sri Mulyani sepetinya tapi ya sudahlah..semoga ada yg lebih baik dari beliau"
https://www.instagram.com/p/DOVyJOjjypw/,Sy kasian sama bu sri mulyan dan penggantinya.. spt nya org profesional.. bukan org politik..😢 hati2 jadi 'korban' lg
https://www.instagram.com/p/DP6ja3QklEy/,Instagram Lite
https://www.instagram.com/p/DP6ja3QklEy/,View all 1 replies
https://www.instagram.com/p/DP6ja3QklEy/,Good job pak Purbaya 🔥
https://www.instagram.com/p/DP6ja3QklEy/,Meta in Indonesia
https://www.instagram.com/p/DP6ja3QklEy/,See translation
https://www.instagram.com/p/DP6ja3QklEy/,"October 17, 2025"
https://www.instagram.com/p/DP6ja3QklEy/,"Pecat saja pak ,udah gaji besar dari pegawai lain nggak disiplin.kami dukung Pak Menkeu🔥🔥"
https://www.instagram.com/p/DP6ja3QklEy/,Semua sudah tradisi dari dulu yg belum beraturan dari Paling atas sampai ke bawah di instansi-instansi nya negeri ini 🇮🇩
https://www.instagram.com/p/DP6ja3QklEy/,Contact Uploading & Non-Users
https://www.instagram.com/p/DP6ja3QklEy/,Pecat sj pak menkeu🔥🔥🔥
https://www.instagram.com/p/DP6ja3QklEy/,Meta AI
https://www.instagram.com/p/DP6ja3QklEy/,Also from Meta
https://www.instagram.com/p/DP6ja3QklEy/,"akuratco
 10w
Menteri Keuangan, Purbaya Yudhi Sadewa, kesal dengan oknum pegawai Bea Cukai yang kedapatan nongkrong di Starbucks saat jam kerja. 

Melalui layanan “Lapor Pak Purbaya”, ia menerima aduan langsung dari masyarakat tentang gerombolan petugas Bea Cukai yang nongkrong bersama aparat berpakaian preman di Starbucks dan selalu membicarakan pengamanan aset bisnis.

""Senin depan kalau ada yang ketemu begini lagi, gue akan pecat. Walaupun katanya mecat pegawai negeri susah, saya akan pecat, saya persulit hidupnya. Masa nongkrong di Starbucks pakai seragam? Enggak kira-kira lu!"" ujar Purbaya pada media briefing di Kemenkeu, Jumat (17/10/2025).

Fyi, gengs! Sejak diluncurkan, layanan 'Lapor Pak Purbaya' telah menerima lebih dari 15 ribu pesan, dengan 189 di antaranya berupa aduan, 2.459 berisi pujian untuk kinerja Menkeu sebulan, sisanya 13.285 sedang diverifikasi. 10 kasus tengah diproses dari laporan yang masuk.

#menterikeuangan #purbayayudhisadewa #purbaya #beacukai #oknumbeacukai #nongkrong #akuratco"
https://www.instagram.com/p/DP6ja3QklEy/,dari dlu pada kerja nya gth pa sekarang cuman bpa yang bisa bikin indoesia maju jdi pecat pa yang pingin gajih gde kerja cuman memperkya diri pect pa biar tau
https://www.instagram.com/p/DP6ja3QklEy/,© 2026 Instagram from Meta
https://www.instagram.com/p/DP6ja3QklEy/,Meta Verified
https://www.instagram.com/p/DPN61M0E_GA/,mayan makan gratis lg ya pak ... wkwk masak terus pak kasih bumbu yg enak
https://www.instagram.com/p/DPN61M0E_GA/,semangat pak 🔥
https://www.instagram.com/p/DPN61M0E_GA/,16 likes
https://www.instagram.com/p/DPN61M0E_GA/,Bapak Diminta Untuk Menghadap Ke Bapak Presiden Sekarang Juga ☠️💀😁😁😁
https://www.instagram.com/p/DPN61M0E_GA/,Makin kesini makin suka sm pak mentri 🙌🔥
https://www.instagram.com/p/DPN61M0E_GA/,1 like
https://www.instagram.com/p/DPN61M0E_GA/,210 likes
https://www.instagram.com/p/DPN61M0E_GA/,View all 3 replies
https://www.instagram.com/p/DPN61M0E_GA/,14 likes
https://www.instagram.com/p/DPN61M0E_GA/,55 likes
https://www.instagram.com/p/DPN61M0E_GA/,"metrotv
 13w
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa dipanggil Presiden Prabowo Subianto ke Istana Kepresidenan, Jakarta Pusat, Selasa, 30 September 2025. Purbaya mengaku tidak mengetahui secara pasti maksud pemanggilannya.

Berdasarkan pantauan Metrotvnews.com, Purbaya tiba di lokasi pada pukul 13.00 WIB dengan mengenakan setelan kemeja berwarna putih dan celana hitam. Ia mengaku dipanggil Presiden Prabowo.

""Saya nggak tau, saya tadi rapat (di DPR). BPS, DPR membahas itu, pencairan subsidi maupun kompensasi, dana kompensasi,"" kata Purbaya, di Kompleks Istana Kepresidenan, Jakarta Pusat, Selasa, 30 September 2025.

Purbaya menduga ada isu penting yang akan dibahas Presiden sembari makan siang. ""Nggak tau, saya diundang aja ke sini. Makan-makan siang kali, kita biasa diundang untuk makan gratis,"" terang Purbaya.

Selain itu, Purbaya tak menampik ihwal adanya acara makan siang antara Presiden Prabowo bersama CEO Danantara Rosan Roeslani, Dewan Penasihat Danantara Ray Dalio, dan beberapa tokoh lainnya. Namun, ia juga belum mengetahui topik pembicaraan agenda tersebut.

#MenkeuPurbaya #MenteriKeuangan #PresidenPrabowo"
